Interaction;Value;Percentage_Contribution
VolBlw_vol_ratio <-> diffVolCandle_0_1Ratio;0.0000;0.0000
VolBlw_vol_ratio <-> bullish_bid_score;0.0000;0.0000
VolBlw_vol_ratio <-> bullish_imnbScore_score;0.0000;0.0000
VolBlw_vol_ratio <-> bull_imbalance_low_1;0.0000;0.0000
VolBlw_vol_ratio <-> bull_imbalance_low_2;0.0000;0.0000
VolBlw_vol_ratio <-> bull_imbalance_high_2;0.0000;0.0000
VolBlw_vol_ratio <-> bull_imbalance_high_1;0.0000;0.0000
VolBlw_vol_ratio <-> bull_imbalance_high_0;0.0000;0.0000
VolBlw_vol_ratio <-> bull_imbalance_low_3;0.0000;0.0000
asymetrie_volume <-> deltaTimestampOpeningSection1min;0.0000;0.0000
asymetrie_volume <-> deltaTimestampOpeningSection5min;0.0000;0.0000
asymetrie_volume <-> deltaTimestampOpeningSection30min;0.0000;0.0000
asymetrie_volume <-> candleSizeTicks;0.0000;0.0000
asymetrie_volume <-> is_in_range_10_32;0.0000;0.0000
asymetrie_volume <-> range_strength_5_23;0.0000;0.0000
asymetrie_volume <-> range_strength_10_32;0.0000;0.0000
asymetrie_volume <-> market_regimeADX;0.0000;0.0000
asymetrie_volume <-> poc_diff_ratio_11P_21P;0.0000;0.0000
asymetrie_volume <-> poc_diff_11P_21P;0.0000;0.0000
asymetrie_volume <-> poc_diff_ratio_6P_21P;0.0000;0.0000
asymetrie_volume <-> poc_diff_6P_21P;0.0000;0.0000
asymetrie_volume <-> poc_diff_ratio_6P_16P;0.0000;0.0000
asymetrie_volume <-> poc_diff_6P_16P;0.0000;0.0000
asymetrie_volume <-> poc_diff_ratio_6P_11P;0.0000;0.0000
asymetrie_volume <-> poc_diff_6P_11P;0.0000;0.0000
asymetrie_volume <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
asymetrie_volume <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
asymetrie_volume <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
asymetrie_volume <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
asymetrie_volume <-> diffPriceClose_VA21PvaL;0.0000;0.0000
asymetrie_volume <-> is_in_range_5_23;0.0000;0.0000
asymetrie_volume <-> bearish_reversal_force;0.0000;0.0000
asymetrie_volume <-> bullish_reversal_force;0.0000;0.0000
asymetrie_volume <-> VolAbv_vol_ratio;0.0000;0.0000
asymetrie_volume <-> bearish_bid_ratio;0.0000;0.0000
asymetrie_volume <-> bearish_ask_ratio;0.0000;0.0000
asymetrie_volume <-> pocDeltaPocVolRatio;0.0000;0.0000
asymetrie_volume <-> bearish_ask_bid_ratio;0.0000;0.0000
asymetrie_volume <-> VolPocVolCandleRatio;0.0000;0.0000
asymetrie_volume <-> cumDiffVolDeltaRatio;0.0000;0.0000
asymetrie_volume <-> diffVolDelta_0_1Ratio;0.0000;0.0000
asymetrie_volume <-> diffVolCandle_0_1Ratio;0.0000;0.0000
asymetrie_volume <-> ratioDeltaAbv;0.0000;0.0000
asymetrie_volume <-> ratioDeltaBlw;0.0000;0.0000
asymetrie_volume <-> bullish_ask_bid_ratio;0.0000;0.0000
asymetrie_volume <-> diffPriceClose_VA21PvaH;0.0000;0.0000
asymetrie_volume <-> diffPriceClose_VA21PPoc;0.0000;0.0000
asymetrie_volume <-> ratio_delta_vol_VA21P;0.0000;0.0000
asymetrie_volume <-> diffHighPrice_0_3;0.0000;0.0000
asymetrie_volume <-> diffLowPrice_0_5;0.0000;0.0000
asymetrie_volume <-> diffLowPrice_0_4;0.0000;0.0000
asymetrie_volume <-> diffLowPrice_0_3;0.0000;0.0000
asymetrie_volume <-> diffLowPrice_0_2;0.0000;0.0000
asymetrie_volume <-> diffLowPrice_0_1;0.0000;0.0000
asymetrie_volume <-> diffHighPrice_0_5;0.0000;0.0000
asymetrie_volume <-> diffHighPrice_0_4;0.0000;0.0000
asymetrie_volume <-> diffHighPrice_0_2;0.0000;0.0000
asymetrie_volume <-> diffPriceCloseVWAPbyIndex;0.0000;0.0000
asymetrie_volume <-> diffHighPrice_0_1;0.0000;0.0000
asymetrie_volume <-> diffPriceClosePoc_0_5;0.0000;0.0000
asymetrie_volume <-> diffPriceClosePoc_0_4;0.0000;0.0000
asymetrie_volume <-> diffPriceClosePoc_0_3;0.0000;0.0000
asymetrie_volume <-> diffPriceClosePoc_0_2;0.0000;0.0000
asymetrie_volume <-> diffPriceClosePoc_0_1;0.0000;0.0000
asymetrie_volume <-> diffPriceClosePoc_0_0;0.0000;0.0000
asymetrie_volume <-> diffPriceCloseVWAP;0.0000;0.0000
asymetrie_volume <-> atr;0.0000;0.0000
asymetrie_volume <-> perct_VA21P;0.0000;0.0000
asymetrie_volume <-> diffPriceClose_VA11PPoc;0.0000;0.0000
asymetrie_volume <-> diffPriceClose_VA16PvaL;0.0000;0.0000
asymetrie_volume <-> diffPriceClose_VA16PvaH;0.0000;0.0000
asymetrie_volume <-> diffPriceClose_VA16PPoc;0.0000;0.0000
asymetrie_volume <-> ratio_delta_vol_VA16P;0.0000;0.0000
asymetrie_volume <-> perct_VA16P;0.0000;0.0000
asymetrie_volume <-> diffPriceClose_VA11PvaL;0.0000;0.0000
asymetrie_volume <-> diffPriceClose_VA11PvaH;0.0000;0.0000
asymetrie_volume <-> ratio_delta_vol_VA11P;0.0000;0.0000
asymetrie_volume <-> bandWidthBB;0.0000;0.0000
asymetrie_volume <-> perct_VA11P;0.0000;0.0000
asymetrie_volume <-> diffPriceClose_VA6PvaL;0.0000;0.0000
asymetrie_volume <-> diffPriceClose_VA6PvaH;0.0000;0.0000
asymetrie_volume <-> diffPriceClose_VA6PPoc;0.0000;0.0000
asymetrie_volume <-> ratio_delta_vol_VA6P;0.0000;0.0000
asymetrie_volume <-> perct_VA6P;0.0000;0.0000
asymetrie_volume <-> perctBB;0.0000;0.0000
bearish_bid_ratio <-> naked_poc_dist_below;0.0000;0.0000
bearish_bid_ratio <-> perct_VA6P;0.0000;0.0000
bearish_bid_ratio <-> diffPriceClose_VA21PvaH;0.0000;0.0000
bearish_bid_ratio <-> diffPriceClose_VA21PPoc;0.0000;0.0000
bearish_bid_ratio <-> ratio_delta_vol_VA21P;0.0000;0.0000
bearish_bid_ratio <-> perct_VA21P;0.0000;0.0000
bearish_bid_ratio <-> diffPriceClose_VA16PvaL;0.0000;0.0000
bearish_bid_ratio <-> diffPriceClose_VA16PvaH;0.0000;0.0000
bearish_bid_ratio <-> diffPriceClose_VA16PPoc;0.0000;0.0000
bearish_bid_ratio <-> ratio_delta_vol_VA16P;0.0000;0.0000
bearish_bid_ratio <-> perct_VA16P;0.0000;0.0000
bearish_bid_ratio <-> diffPriceClose_VA11PvaL;0.0000;0.0000
bearish_bid_ratio <-> diffPriceClose_VA11PvaH;0.0000;0.0000
bearish_bid_ratio <-> diffPriceClose_VA11PPoc;0.0000;0.0000
bearish_bid_ratio <-> ratio_delta_vol_VA11P;0.0000;0.0000
bearish_bid_ratio <-> perct_VA11P;0.0000;0.0000
bearish_bid_ratio <-> diffPriceClose_VA6PvaL;0.0000;0.0000
bearish_bid_ratio <-> diffPriceClose_VA6PvaH;0.0000;0.0000
bearish_bid_ratio <-> diffPriceClose_VA6PPoc;0.0000;0.0000
bearish_bid_ratio <-> diffPriceClose_VA21PvaL;0.0000;0.0000
bearish_bid_ratio <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
bearish_bid_ratio <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
bearish_bid_ratio <-> poc_diff_ratio_11P_21P;0.0000;0.0000
bearish_bid_ratio <-> bullish_reversal_force;0.0000;0.0000
bearish_bid_ratio <-> bearish_reversal_force;0.0000;0.0000
bearish_bid_ratio <-> is_in_range_5_23;0.0000;0.0000
bearish_bid_ratio <-> is_in_range_10_32;0.0000;0.0000
bearish_bid_ratio <-> range_strength_5_23;0.0000;0.0000
bearish_bid_ratio <-> range_strength_10_32;0.0000;0.0000
bearish_bid_ratio <-> market_regimeADX;0.0000;0.0000
bearish_bid_ratio <-> poc_diff_11P_21P;0.0000;0.0000
bearish_bid_ratio <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
bearish_bid_ratio <-> poc_diff_ratio_6P_21P;0.0000;0.0000
bearish_bid_ratio <-> poc_diff_6P_21P;0.0000;0.0000
bearish_bid_ratio <-> poc_diff_ratio_6P_16P;0.0000;0.0000
bearish_bid_ratio <-> poc_diff_6P_16P;0.0000;0.0000
bearish_bid_ratio <-> poc_diff_ratio_6P_11P;0.0000;0.0000
bearish_bid_ratio <-> poc_diff_6P_11P;0.0000;0.0000
bearish_bid_ratio <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
bearish_bid_ratio <-> ratio_delta_vol_VA6P;0.0000;0.0000
bearish_bid_ratio <-> perctBB;0.0000;0.0000
bearish_ask_ratio <-> absorption_intensity_repeat_bearish_vol;0.0000;0.0000
bearish_bid_ratio <-> bandWidthBB;0.0000;0.0000
bearish_bid_ratio <-> deltaTimestampOpeningSection30min;0.0000;0.0000
bearish_bid_ratio <-> deltaTimestampOpeningSection5min;0.0000;0.0000
bearish_bid_ratio <-> deltaTimestampOpeningSection1min;0.0000;0.0000
bearish_ask_ratio <-> naked_poc_dist_below;0.0000;0.0000
bearish_ask_ratio <-> bullish_combined_pressure;0.0000;0.0000
bearish_ask_ratio <-> bearish_combined_pressure;0.0000;0.0000
bearish_ask_ratio <-> bullish_market_context_score;0.0000;0.0000
bearish_ask_ratio <-> bearish_market_context_score;0.0000;0.0000
bearish_ask_ratio <-> bullish_absorption_score;0.0000;0.0000
bearish_ask_ratio <-> vol_volatility_score;0.0000;0.0000
bearish_ask_ratio <-> count_abv_tot_ratio;0.0000;0.0000
bearish_ask_ratio <-> count_blw_tot_ratio;0.0000;0.0000
bearish_ask_ratio <-> count_AbvBlw_asym_ratio;0.0000;0.0000
bearish_ask_ratio <-> bullish_repeatAskBid_ratio;0.0000;0.0000
bearish_ask_ratio <-> bullish_absorption_intensity_repeat_count;0.0000;0.0000
bearish_ask_ratio <-> absorption_intensity_repeat_bullish_vol;0.0000;0.0000
bearish_ask_ratio <-> bearish_repeatAskBid_ratio;0.0000;0.0000
bearish_bid_ratio <-> candleSizeTicks;0.0000;0.0000
bearish_bid_ratio <-> diffPriceClosePoc_0_0;0.0000;0.0000
bearish_bid_ratio <-> diffPriceClosePoc_0_1;0.0000;0.0000
bearish_bid_ratio <-> diffLowPrice_0_1;0.0000;0.0000
bearish_bid_ratio <-> atr;0.0000;0.0000
bearish_bid_ratio <-> diffPriceCloseVWAPbyIndex;0.0000;0.0000
bearish_bid_ratio <-> diffPriceCloseVWAP;0.0000;0.0000
bearish_bid_ratio <-> diffLowPrice_0_5;0.0000;0.0000
bearish_bid_ratio <-> diffLowPrice_0_4;0.0000;0.0000
bearish_bid_ratio <-> diffLowPrice_0_3;0.0000;0.0000
bearish_bid_ratio <-> diffLowPrice_0_2;0.0000;0.0000
bearish_bid_ratio <-> diffHighPrice_0_5;0.0000;0.0000
bearish_bid_ratio <-> diffPriceClosePoc_0_2;0.0000;0.0000
bearish_bid_ratio <-> diffHighPrice_0_4;0.0000;0.0000
bearish_bid_ratio <-> diffHighPrice_0_3;0.0000;0.0000
bearish_bid_ratio <-> diffHighPrice_0_2;0.0000;0.0000
bearish_bid_ratio <-> diffHighPrice_0_1;0.0000;0.0000
bearish_bid_ratio <-> diffPriceClosePoc_0_5;0.0000;0.0000
bearish_bid_ratio <-> diffPriceClosePoc_0_4;0.0000;0.0000
bearish_bid_ratio <-> diffPriceClosePoc_0_3;0.0000;0.0000
bearish_bid_ratio <-> bearish_ask_bid_ratio;0.0000;0.0000
bearish_bid_ratio <-> bullish_ask_bid_ratio;0.0000;0.0000
bearish_bid_ratio <-> ratioDeltaBlw;0.0000;0.0000
bearish_bid_ratio <-> ratioDeltaAbv;0.0000;0.0000
bearish_bid_ratio <-> bullish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
bearish_bid_ratio <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
bearish_bid_ratio <-> bullish_imbalance_evolution;0.0000;0.0000
bearish_bid_ratio <-> bullish_dsc_ask_bid_imbalance;0.0000;0.0000
bearish_bid_ratio <-> bullish_asc_ask_bid_imbalance;0.0000;0.0000
bearish_bid_ratio <-> bearish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
bearish_bid_ratio <-> bearish_asc_ask_bid_delta_imbalance;0.0000;0.0000
bearish_bid_ratio <-> bearish_imbalance_evolution;0.0000;0.0000
bearish_bid_ratio <-> bearish_dsc_ask_bid_imbalance;0.0000;0.0000
bearish_bid_ratio <-> bearish_asc_ask_bid_imbalance;0.0000;0.0000
bearish_bid_ratio <-> bullish_dsc_dynamics;0.0000;0.0000
bearish_bid_ratio <-> bullish_asc_dynamics;0.0000;0.0000
bearish_bid_ratio <-> bullish_asc_dsc_ratio;0.0000;0.0000
bearish_bid_ratio <-> bearish_dsc_dynamics;0.0000;0.0000
bearish_bid_ratio <-> bearish_asc_dynamics;0.0000;0.0000
bearish_bid_ratio <-> bearish_asc_dsc_ratio;0.0000;0.0000
bearish_bid_ratio <-> bearish_absorption_ratio;0.0000;0.0000
bearish_bid_ratio <-> bullish_absorption_ratio;0.0000;0.0000
bearish_bid_ratio <-> absorption_intensity_repeat_bearish_vol;0.0000;0.0000
bearish_bid_ratio <-> price_volume_dynamic;0.0000;0.0000
bearish_bid_ratio <-> naked_poc_dist_above;0.0000;0.0000
bearish_bid_ratio <-> bullish_combined_pressure;0.0000;0.0000
bearish_bid_ratio <-> bearish_combined_pressure;0.0000;0.0000
bearish_bid_ratio <-> bullish_market_context_score;0.0000;0.0000
bearish_bid_ratio <-> bearish_market_context_score;0.0000;0.0000
bearish_bid_ratio <-> bullish_absorption_score;0.0000;0.0000
bearish_bid_ratio <-> bearish_absorption_score;0.0000;0.0000
bearish_bid_ratio <-> vol_volatility_score;0.0000;0.0000
bearish_bid_ratio <-> bearish_absorption_intensity_repeat_count;0.0000;0.0000
bearish_bid_ratio <-> count_abv_tot_ratio;0.0000;0.0000
bearish_bid_ratio <-> count_blw_tot_ratio;0.0000;0.0000
bearish_bid_ratio <-> count_AbvBlw_asym_ratio;0.0000;0.0000
bearish_bid_ratio <-> bullish_repeatAskBid_ratio;0.0000;0.0000
bearish_bid_ratio <-> bullish_absorption_intensity_repeat_count;0.0000;0.0000
bearish_bid_ratio <-> absorption_intensity_repeat_bullish_vol;0.0000;0.0000
bearish_bid_ratio <-> bearish_repeatAskBid_ratio;0.0000;0.0000
bearish_bid_ratio <-> bearish_imnbScore_score;0.0000;0.0000
bearish_bid_ratio <-> bearish_ask_ratio;0.0000;0.0000
bearish_bid_ratio <-> bullish_bid_score;0.0000;0.0000
bearish_bid_ratio <-> VolAbv_vol_ratio;0.0000;0.0000
bearish_bid_ratio <-> pocDeltaPocVolRatio;0.0000;0.0000
bearish_bid_ratio <-> VolPocVolCandleRatio;0.0000;0.0000
bearish_bid_ratio <-> cumDiffVolDeltaRatio;0.0000;0.0000
bearish_bid_ratio <-> diffVolDelta_0_1Ratio;0.0000;0.0000
bearish_bid_ratio <-> diffVolCandle_0_1Ratio;0.0000;0.0000
bearish_bid_ratio <-> bullish_ask_score;0.0000;0.0000
bearish_bid_ratio <-> bullish_imnbScore_score;0.0000;0.0000
bearish_bid_ratio <-> bull_imbalance_low_1;0.0000;0.0000
bearish_bid_ratio <-> bull_imbalance_high_2;0.0000;0.0000
bearish_bid_ratio <-> bull_imbalance_high_1;0.0000;0.0000
bearish_bid_ratio <-> bull_imbalance_high_0;0.0000;0.0000
bearish_bid_ratio <-> bull_imbalance_low_3;0.0000;0.0000
bearish_bid_ratio <-> bull_imbalance_low_2;0.0000;0.0000
bearish_ask_ratio <-> bearish_absorption_intensity_repeat_count;0.0000;0.0000
bearish_ask_ratio <-> bullish_absorption_ratio;0.0000;0.0000
bearish_ask_ratio <-> deltaTimestampOpeningSection1min;0.0000;0.0000
bearish_ask_ratio <-> diffLowPrice_0_5;0.0000;0.0000
bearish_ask_ratio <-> diffLowPrice_0_4;0.0000;0.0000
bearish_ask_ratio <-> diffLowPrice_0_3;0.0000;0.0000
bearish_ask_ratio <-> diffLowPrice_0_2;0.0000;0.0000
bearish_ask_ratio <-> diffLowPrice_0_1;0.0000;0.0000
bearish_ask_ratio <-> diffHighPrice_0_5;0.0000;0.0000
bearish_ask_ratio <-> diffHighPrice_0_4;0.0000;0.0000
bearish_ask_ratio <-> diffHighPrice_0_3;0.0000;0.0000
bearish_ask_ratio <-> diffHighPrice_0_2;0.0000;0.0000
bearish_ask_ratio <-> diffHighPrice_0_1;0.0000;0.0000
bearish_ask_ratio <-> diffPriceClosePoc_0_5;0.0000;0.0000
bearish_ask_ratio <-> diffPriceClosePoc_0_3;0.0000;0.0000
bearish_ask_ratio <-> diffPriceClosePoc_0_2;0.0000;0.0000
bearish_ask_ratio <-> diffPriceClosePoc_0_1;0.0000;0.0000
bearish_ask_ratio <-> diffPriceClosePoc_0_0;0.0000;0.0000
bearish_ask_ratio <-> candleSizeTicks;0.0000;0.0000
bearish_ask_ratio <-> deltaTimestampOpeningSection30min;0.0000;0.0000
bearish_ask_ratio <-> diffPriceCloseVWAPbyIndex;0.0000;0.0000
bearish_ask_ratio <-> atr;0.0000;0.0000
bearish_ask_ratio <-> bandWidthBB;0.0000;0.0000
bearish_ask_ratio <-> diffPriceClose_VA11PvaL;0.0000;0.0000
bearish_ask_ratio <-> ratio_delta_vol_VA21P;0.0000;0.0000
bearish_ask_ratio <-> perct_VA21P;0.0000;0.0000
bearish_ask_ratio <-> diffPriceClose_VA16PvaL;0.0000;0.0000
bearish_ask_ratio <-> diffPriceClose_VA16PvaH;0.0000;0.0000
bearish_ask_ratio <-> diffPriceClose_VA16PPoc;0.0000;0.0000
bearish_ask_ratio <-> ratio_delta_vol_VA16P;0.0000;0.0000
bearish_ask_ratio <-> perct_VA16P;0.0000;0.0000
bearish_ask_ratio <-> diffPriceClose_VA11PvaH;0.0000;0.0000
bearish_ask_ratio <-> perctBB;0.0000;0.0000
bearish_ask_ratio <-> diffPriceClose_VA11PPoc;0.0000;0.0000
bearish_ask_ratio <-> ratio_delta_vol_VA11P;0.0000;0.0000
bearish_ask_ratio <-> perct_VA11P;0.0000;0.0000
bearish_ask_ratio <-> diffPriceClose_VA6PvaL;0.0000;0.0000
bearish_ask_ratio <-> diffPriceClose_VA6PvaH;0.0000;0.0000
bearish_ask_ratio <-> diffPriceClose_VA6PPoc;0.0000;0.0000
bearish_ask_ratio <-> ratio_delta_vol_VA6P;0.0000;0.0000
bearish_ask_ratio <-> deltaTimestampOpeningSection5min;0.0000;0.0000
VolCandleMeanxRatio <-> naked_poc_dist_below;0.0000;0.0000
bearish_ask_ratio <-> bearish_absorption_ratio;0.0000;0.0000
VolCandleMeanxRatio <-> naked_poc_dist_above;0.0000;0.0000
VolCandleMeanxRatio <-> bullish_imbalance_evolution;0.0000;0.0000
VolCandleMeanxRatio <-> bullish_dsc_ask_bid_imbalance;0.0000;0.0000
VolCandleMeanxRatio <-> bullish_asc_ask_bid_imbalance;0.0000;0.0000
VolCandleMeanxRatio <-> bearish_asc_ask_bid_delta_imbalance;0.0000;0.0000
VolCandleMeanxRatio <-> bearish_imbalance_evolution;0.0000;0.0000
VolCandleMeanxRatio <-> bearish_dsc_ask_bid_imbalance;0.0000;0.0000
VolCandleMeanxRatio <-> bearish_asc_ask_bid_imbalance;0.0000;0.0000
VolCandleMeanxRatio <-> bullish_dsc_dynamics;0.0000;0.0000
VolCandleMeanxRatio <-> bullish_asc_dynamics;0.0000;0.0000
VolCandleMeanxRatio <-> bullish_asc_dsc_ratio;0.0000;0.0000
VolCandleMeanxRatio <-> bearish_dsc_dynamics;0.0000;0.0000
VolCandleMeanxRatio <-> bearish_asc_dynamics;0.0000;0.0000
VolCandleMeanxRatio <-> bearish_asc_dsc_ratio;0.0000;0.0000
VolCandleMeanxRatio <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
VolCandleMeanxRatio <-> bullish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
VolCandleMeanxRatio <-> bearish_absorption_ratio;0.0000;0.0000
VolCandleMeanxRatio <-> vol_volatility_score;0.0000;0.0000
VolCandleMeanxRatio <-> bullish_combined_pressure;0.0000;0.0000
VolCandleMeanxRatio <-> bearish_combined_pressure;0.0000;0.0000
VolCandleMeanxRatio <-> bullish_market_context_score;0.0000;0.0000
VolCandleMeanxRatio <-> bearish_market_context_score;0.0000;0.0000
VolCandleMeanxRatio <-> bullish_absorption_score;0.0000;0.0000
VolCandleMeanxRatio <-> bearish_absorption_score;0.0000;0.0000
VolCandleMeanxRatio <-> price_volume_dynamic;0.0000;0.0000
VolCandleMeanxRatio <-> count_abv_tot_ratio;0.0000;0.0000
VolCandleMeanxRatio <-> bullish_absorption_ratio;0.0000;0.0000
VolCandleMeanxRatio <-> count_blw_tot_ratio;0.0000;0.0000
VolCandleMeanxRatio <-> count_AbvBlw_asym_ratio;0.0000;0.0000
VolCandleMeanxRatio <-> bullish_repeatAskBid_ratio;0.0000;0.0000
VolCandleMeanxRatio <-> bullish_absorption_intensity_repeat_count;0.0000;0.0000
VolCandleMeanxRatio <-> absorption_intensity_repeat_bullish_vol;0.0000;0.0000
VolCandleMeanxRatio <-> bearish_absorption_intensity_repeat_count;0.0000;0.0000
VolCandleMeanxRatio <-> absorption_intensity_repeat_bearish_vol;0.0000;0.0000
bearish_ask_ratio <-> diffPriceClose_VA21PPoc;0.0000;0.0000
bearish_ask_ratio <-> diffPriceClose_VA21PvaH;0.0000;0.0000
bearish_ask_ratio <-> diffPriceClose_VA21PvaL;0.0000;0.0000
bearish_ask_ratio <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
bearish_ask_ratio <-> bull_imbalance_high_1;0.0000;0.0000
bearish_ask_ratio <-> bull_imbalance_low_3;0.0000;0.0000
bearish_ask_ratio <-> bull_imbalance_low_2;0.0000;0.0000
bearish_ask_ratio <-> bull_imbalance_low_1;0.0000;0.0000
bearish_ask_ratio <-> bullish_imnbScore_score;0.0000;0.0000
bearish_ask_ratio <-> bearish_imbalance_evolution;0.0000;0.0000
bearish_ask_ratio <-> bullish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
bearish_ask_ratio <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
bearish_ask_ratio <-> bullish_imbalance_evolution;0.0000;0.0000
bearish_ask_ratio <-> bullish_dsc_ask_bid_imbalance;0.0000;0.0000
bearish_ask_ratio <-> bullish_asc_ask_bid_imbalance;0.0000;0.0000
bearish_ask_ratio <-> bearish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
bearish_ask_ratio <-> bearish_asc_ask_bid_delta_imbalance;0.0000;0.0000
bearish_ask_ratio <-> bearish_dsc_ask_bid_imbalance;0.0000;0.0000
bearish_ask_ratio <-> bearish_asc_ask_bid_imbalance;0.0000;0.0000
bearish_ask_ratio <-> bullish_dsc_dynamics;0.0000;0.0000
bearish_ask_ratio <-> bullish_asc_dynamics;0.0000;0.0000
bearish_ask_ratio <-> bullish_asc_dsc_ratio;0.0000;0.0000
bearish_ask_ratio <-> bearish_dsc_dynamics;0.0000;0.0000
bearish_ask_ratio <-> bearish_asc_dynamics;0.0000;0.0000
bearish_ask_ratio <-> bearish_asc_dsc_ratio;0.0000;0.0000
bearish_ask_ratio <-> bullish_bid_score;0.0000;0.0000
bearish_ask_ratio <-> bullish_ask_score;0.0000;0.0000
bearish_ask_ratio <-> bearish_imnbScore_score;0.0000;0.0000
bearish_ask_ratio <-> poc_diff_ratio_6P_21P;0.0000;0.0000
bearish_ask_ratio <-> is_in_range_5_23;0.0000;0.0000
bearish_ask_ratio <-> is_in_range_10_32;0.0000;0.0000
bearish_ask_ratio <-> range_strength_5_23;0.0000;0.0000
bearish_ask_ratio <-> range_strength_10_32;0.0000;0.0000
bearish_ask_ratio <-> market_regimeADX;0.0000;0.0000
bearish_ask_ratio <-> poc_diff_ratio_11P_21P;0.0000;0.0000
bearish_ask_ratio <-> poc_diff_11P_21P;0.0000;0.0000
bearish_ask_ratio <-> poc_diff_6P_21P;0.0000;0.0000
bearish_ask_ratio <-> bullish_reversal_force;0.0000;0.0000
bearish_ask_ratio <-> poc_diff_ratio_6P_16P;0.0000;0.0000
bearish_ask_ratio <-> poc_diff_6P_16P;0.0000;0.0000
bearish_ask_ratio <-> poc_diff_ratio_6P_11P;0.0000;0.0000
bearish_ask_ratio <-> poc_diff_6P_11P;0.0000;0.0000
bearish_ask_ratio <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
bearish_ask_ratio <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
bearish_ask_ratio <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
bearish_ask_ratio <-> bearish_reversal_force;0.0000;0.0000
bearish_ask_ratio <-> bearish_ask_bid_ratio;0.0000;0.0000
bearish_ask_ratio <-> VolAbv_vol_ratio;0.0000;0.0000
bearish_ask_ratio <-> bullish_ask_bid_ratio;0.0000;0.0000
bearish_ask_ratio <-> pocDeltaPocVolRatio;0.0000;0.0000
bearish_ask_ratio <-> VolPocVolCandleRatio;0.0000;0.0000
bearish_ask_ratio <-> cumDiffVolDeltaRatio;0.0000;0.0000
bearish_ask_ratio <-> diffVolDelta_0_1Ratio;0.0000;0.0000
bearish_ask_ratio <-> diffVolCandle_0_1Ratio;0.0000;0.0000
bearish_ask_ratio <-> ratioDeltaAbv;0.0000;0.0000
bearish_ask_ratio <-> ratioDeltaBlw;0.0000;0.0000
bull_imbalance_low_3 <-> bull_imbalance_high_1;0.0000;0.0000
bull_imbalance_low_3 <-> bearish_asc_dsc_ratio;0.0000;0.0000
bull_imbalance_low_3 <-> bearish_asc_dynamics;0.0000;0.0000
bull_imbalance_low_3 <-> bearish_dsc_dynamics;0.0000;0.0000
bull_imbalance_low_3 <-> bullish_asc_dsc_ratio;0.0000;0.0000
bull_imbalance_low_3 <-> bullish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
bull_imbalance_low_3 <-> bullish_absorption_intensity_repeat_count;0.0000;0.0000
bull_imbalance_low_3 <-> absorption_intensity_repeat_bullish_vol;0.0000;0.0000
bull_imbalance_low_3 <-> bearish_repeatAskBid_ratio;0.0000;0.0000
bull_imbalance_low_3 <-> bearish_absorption_intensity_repeat_count;0.0000;0.0000
bull_imbalance_low_3 <-> absorption_intensity_repeat_bearish_vol;0.0000;0.0000
bull_imbalance_low_3 <-> bullish_absorption_ratio;0.0000;0.0000
bull_imbalance_low_3 <-> bearish_absorption_ratio;0.0000;0.0000
bull_imbalance_low_3 <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
bull_imbalance_low_3 <-> bullish_dsc_dynamics;0.0000;0.0000
bull_imbalance_low_3 <-> bullish_imbalance_evolution;0.0000;0.0000
bull_imbalance_low_3 <-> bullish_dsc_ask_bid_imbalance;0.0000;0.0000
bull_imbalance_low_3 <-> bullish_asc_ask_bid_imbalance;0.0000;0.0000
bull_imbalance_low_3 <-> bearish_asc_ask_bid_delta_imbalance;0.0000;0.0000
bull_imbalance_low_3 <-> bearish_imbalance_evolution;0.0000;0.0000
